Mes	Año	Descripción Centro	Organismo	Número Contrato	Número Expediente	Descripcion	Tipo Contrato	Procedimiento Adjudicación	Artículo	Apartado	Criterios Adjudicación	Plazo	Empresa	NIF/CIF Adjudicatario	Fecha Adjudicación	Fecha Formalización	Número Derivado	Objeto Derivado	Presupuesto Total	Importe Adjudicación	Plazo Derivado	Fecha Aprobación Derivado	Fecha Formalización Derivado	Id
Agosto	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201400580	135/2013/00291	ACUERDO MARCO DE SERVICIOS DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS A EJECUTAR POR LA DIRECCIÓN GENERAL DE GESTIÓN Y DEFENSA DEL PATRIMONIO	Servicios	Abierto			Pluralidad de criterios	12	GESTION INTEGRAL DEL SUELO, S.L.	B81480352	24/06/2014	17/07/2014	42	REDACCIÓN DE ESTUDIOS DE SEGURIDAD Y SALUD O ESTUDIOS BÁSICOS DE SEGURIDAD Y SALUD DE LAS OBRAS QUE SE RELACIONAN EN EL DECRETO DEL DELEGADO DEL ÁREA DE GOBIERNO DE HACIENDA Y ADMINISTRACIÓN PÚBLICA DE FECHA 17 DE JULIO DE 2015.	1763	1.763,31 €	4	17/07/2015	29/07/2015	922
Agosto	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201400580	135/2013/00291	ACUERDO MARCO DE SERVICIOS DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS A EJECUTAR POR LA DIRECCIÓN GENERAL DE GESTIÓN Y DEFENSA DEL PATRIMONIO	Servicios	Abierto			Pluralidad de criterios	12	GESTION INTEGRAL DEL SUELO, S.L.	B81480352	24/06/2014	17/07/2014	43	REDACCIÓN DE ESTUDIOS DE SEGURIDAD Y SALUD O ESTUDIOS BÁSICOS DE SEGURIDAD Y SALUD DE LAS OBRAS:-OBRAS DE SUBSANACIÓN DE DEFICIENCIAS ITE EN ALMACÉN TALLER, EDIFICIO 45, C/ RONDA DE LOS TOROS, Nº 6, DISTRITO MONCLOA-ARAVACA.-PROYECTO DE REFORMA Y DISTRIBUCIÓN DE ESPACIOS, C/ MAYOR, Nº 71, DISTRITO CENTRO.-OBRAS DE SUBSANACIÓN DE DEFICIENCIAS ITE Y REVISIÓN REBT EN EDIFICIO PLAZA DE LA VILLA, Nº 5, DISTRITO CENTRO.	441	440,83 €	2	05/08/2015	07/08/2015	923
Agosto	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201400580	135/2013/00291	ACUERDO MARCO DE SERVICIOS DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS A EJECUTAR POR LA DIRECCIÓN GENERAL DE GESTIÓN Y DEFENSA DEL PATRIMONIO	Servicios	Abierto			Pluralidad de criterios	12	GESTION INTEGRAL DEL SUELO, S.L.	B81480352	24/06/2014	17/07/2014	44	TRABAJOS DE REDACCIÓN DE INFORMES DE LOS PLANES DE SEGURIDAD Y SALUD Y ACTIVIDADES DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS:-OBRAS DE SUBSANACIÓN DE DEFICIENCIAS DE ITE EN CENTRO DE MAYORES MONSEÑOR OSCAR ROMERO, C/ MONSEÑOR OSCAR ROMERO Nº 42, DISTRITO CARABANCHEL.-PROYECTO DE REFORMA Y DISTRIBUCIÓN DE ESPACIOS EN C/ MAYOR Nº 71.-ACONDICIONAMIENTO DE CASETA DE JARDINERÍA ALUCHE, EN C/ VALMOJADO C/V A C/ QUERO.-OBRAS DE SUBSANACIÓN DE DEFICIENCIAS REVISIÓN REBT EN CEIP ANTONIO MACHADO, C/ ALLARIZ Nº 3 Y 5, DISTRITO CARABANCHEL.	3086	3.085,79 €	4	05/08/2015	07/08/2015	924
Agosto	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201400580	135/2013/00291	ACUERDO MARCO DE SERVICIOS DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS A EJECUTAR POR LA DIRECCIÓN GENERAL DE GESTIÓN Y DEFENSA DEL PATRIMONIO	Servicios	Abierto			Pluralidad de criterios	12	GESTION INTEGRAL DEL SUELO, S.L.	B81480352	24/06/2014	17/07/2014	45	DERIVADO ACONDICIONAMIENTO DE CASETA DE JARDINERIA EL AHORRO EN C/ CORTE DEL FARAÓN Nº 21 DEL ACUERDO MARCO DE SERVICIOS DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS A EJECUTAR POR LA DG DE GESTIÓN Y DEFENSA DEL PATRIMONIO (EXPD 135/2013/00291 AM-C-045)	882	881,65 €	4	11/08/2015	18/08/2015	925
Agosto	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201400771	730/2014/00010	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DERIVADAS DE LAS INSPECCIONES TÉCNICAS Y LAS INSPECCIONES PERIÓDICAS OBLIGATORIAS, ESTABLECIDAS EN LA ORDENANZA DE CONSERVACIÓN, REHABILITACIÓN Y ESTADO RUINOSO DE LAS EDIFICACIONES Y EN EL REGLAMENTO ELECTROTÉCNICO DE BAJA TENSIÓN, EN LOS EDIFICIOS DE TITULARIDAD DEL AYUNTAMIENTO DE MADRID (4 LOTES), LOTE 1	Obras	Abierto			Pluralidad de criterios	18	FCC CONSTRUCCION; S.A.	A28854727	28/08/2014	19/09/2014	18	SUBSANACIÓN DE DEFICIENCIAS DE REVISIÓN DEL REBT EN EL CEIP ANTONIO MACHADO (DISTRITO CARABANCHEL)	142856	142.855,59 €	1	05/08/2015	07/08/2015	926
Agosto	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201400771	730/2014/00010	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DERIVADAS DE LAS INSPECCIONES TÉCNICAS Y LAS INSPECCIONES PERIÓDICAS OBLIGATORIAS, ESTABLECIDAS EN LA ORDENANZA DE CONSERVACIÓN, REHABILITACIÓN Y ESTADO RUINOSO DE LAS EDIFICACIONES Y EN EL REGLAMENTO ELECTROTÉCNICO DE BAJA TENSIÓN, EN LOS EDIFICIOS DE TITULARIDAD DEL AYUNTAMIENTO DE MADRID (4 LOTES), LOTE 1	Obras	Abierto			Pluralidad de criterios	18	FCC CONSTRUCCION; S.A.	A28854727	28/08/2014	19/09/2014	19	SUBSANACIÓN DE DEFICIENCIAS ITE EN CENTRO DE MAYORES MONSEÑOR ÓSCAR ROMERO (DISTRITO CARABANCHEL)	143189	143.188,51 €	3	05/08/2015	07/08/2015	927
Agosto	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA	201400772	730/2014/00010	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DERIVADAS DE LAS INSPECCIONES TÉCNICAS Y LAS INSPECCIONES PERIÓDICAS OBLIGATORIAS, ESTABLECIDAS EN LA ORDENANZA DE CONSERVACIÓN, REHABILITACIÓN Y ESTADO RUINOSO DE LAS EDIFICACIONES Y EN EL REGLAMENTO ELECTROTÉCNICO DE BAJA TENSIÓN, EN LOS EDIFICIOS DE TITULARIDAD DEL AYUNTAMIENTO DE MADRID (4 LOTES), LOTE 2	Obras	Abierto			Pluralidad de criterios	18	UTE OBRASCÓN HUARTE LAÍN, S.A. Y PROMOCIONES, EDIFICIOS Y CONTRATAS, S.A.	U87080040	28/08/2014	19/09/2014	17	SUBSANACIÓN DE DEFICIENCIAS DE ITE EN AGENCIA DE EMPLEO DE VICÁLVARO, AVENIDA DAROCA, 327	6266	6.265,86 €	2	05/08/2015	07/08/2015	928
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CENTRO	201500554	101/2014/06903	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE CENTRO DURANTE EL AÑO 2015	Obras	Abierto			Pluralidad de criterios	8,26	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	15/04/2015	22/04/2015	7	ACONDICIONAMIENTO DEL CEIP PALACIO VALDÉS	60495	60.494,80 €	1	10/07/2015	31/07/2015	929
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CENTRO	201500554	101/2014/06903	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE CENTRO DURANTE EL AÑO 2015	Obras	Abierto			Pluralidad de criterios	8,26	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	15/04/2015	22/04/2015	8	ACONDICIONAMIENTO EN EL CEIP SANTA MARÍA	60251	60.251,21 €	1,33	10/07/2015	31/07/2015	930
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE RETIRO	201500425	103/2014/03247	ACUERDO MARCO DE OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE RETIRO.	Obras	Abierto			Pluralidad de criterios	12	UTE DEMANIALES RETIRO	U87215083	12/03/2015	17/03/2015	17	OBRAS DE AISLAMIENTO TÉRMICO DE LA ENVOLVENTE Y EFICIENCIA ENERGÉTICA EN EL CC AULA NATURALEZA DEL PARQUE DEL RETIRO. Nº EXPTE: 103/2015/02154.	26822	26.821,75 €	3	09/07/2015	21/07/2015	931
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CHAMARTÍN	201400858	105/2014/00497	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE CHAMARTÍN, DEL 17/10/2014 AL 16/10/2015.	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	15/09/2014	23/09/2014	13	OBRAS DE CONSERVACIÓN Y MANTENIMIENTO DE INTERIORES EN EL CEIP SAN JUAN DE LA CRUZ	31941	31.941,23 €	1,5	24/06/2015	02/07/2015	932
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CHAMARTÍN	201400858	105/2014/00497	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE CHAMARTÍN, DEL 17/10/2014 AL 16/10/2015.	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	15/09/2014	23/09/2014	14	OBRAS DE CONSERVACION Y MANTENIMENTO INTERIORES Y EXTERIORES EN CEIP RAMITO DE MAEZTU.	74654	74.654,39 €	2	20/07/2015	22/07/2015	933
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CHAMARTÍN	201400858	105/2014/00497	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE CHAMARTÍN, DEL 17/10/2014 AL 16/10/2015.	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	15/09/2014	23/09/2014	15	OBRAS DE REPARACIÓN Y CONSERVACIÓN DE INTERIORES EN C.M. HOGAR CASTILLA	10441	10.440,92 €	1	07/07/2015	15/07/2015	934
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CHAMARTÍN	201400858	105/2014/00497	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE CHAMARTÍN, DEL 17/10/2014 AL 16/10/2015.	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	15/09/2014	23/09/2014	16	OBRAS DE REFORMA, REPARACIÓN Y CONSERVAICÓN DE INTERIORES EN EL C:C. MICOLAS SALMERÓN.	50696	50.695,84 €	1,5	07/07/2015	15/07/2015	935
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CHAMARTÍN	201400858	105/2014/00497	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE CHAMARTÍN, DEL 17/10/2014 AL 16/10/2015.	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	15/09/2014	23/09/2014	17	OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DE ESPACIOS INTERIORES EN EL C.J. LUIS GONZAGA.	31501	31.500,55 €	1,5	07/07/2015	15/07/2015	936
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CHAMARTÍN	201400858	105/2014/00497	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE CHAMARTÍN, DEL 17/10/2014 AL 16/10/2015.	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	15/09/2014	23/09/2014	18	OBRAS DE REFORMA, REPARACI`´ON Y CONSERVACIÓN DE INTERIORES Y EXTERIORES EN LA BIBLIOTECA DÁMASO ALONSO.	6162	6.162,34 €	1	07/07/2015	15/07/2015	937
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CHAMARTÍN	201400858	105/2014/00497	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE CHAMARTÍN, DEL 17/10/2014 AL 16/10/2015.	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	15/09/2014	23/09/2014	19	"OBRAS DE REHABILITACIÓN DEL INMUEBLE ""JUNTA DE DISTRITO"" DE AHORRO ENERGÉTICO Y ADAPTACIÓN NORMATIVA SECTORIAL, SUSTITUCIÓN ASCENSOR, CUBIERTA Y CLIMATIZACIÓN."	171572	171.571,54 €	3	10/07/2015	16/07/2015	938
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CHAMARTÍN	201400858	105/2014/00497	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE CHAMARTÍN, DEL 17/10/2014 AL 16/10/2015.	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	15/09/2014	23/09/2014	20	OBRAS DE REHABILITACIÓN, DE AHORRO ENERGÉTICO Y ADAPTACIÓN A NORMATIVA SECTORIAL, MEDIANTE OBRAS DE SUSTITUCIÓN DE CALDERAS DE GAS PARA ABASTECIMIENTO DE AGUA CALIENTE Y CALEFACCIÓN, SUSTITUCIÓN DE ASCENSOR PRINCIPAL, ASÍ COMO SUSTITUCIÓN DE CARPINTERÍAS EXTERIORES DE FACHADA EN EL CENTRO CULTURAL NICOLÁS SALMERÓN.	196718	196.717,75 €	4	10/07/2015	15/07/2015	939
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE CHAMARTÍN	201400858	105/2014/00497	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE CHAMARTÍN, DEL 17/10/2014 AL 16/10/2015.	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	15/09/2014	23/09/2014	21	OBRAS DE REHABILITACIÓN, DE AHORRO ENERGÉTICO, REFORMA DE INSTALACIÓN ELÉCTRICA, ADAPTACIÓN DE ALUMBRADO Y CABLEADO PARA NUEVAS LUMINARIAS LED DE BAJO CONSUMO EN EL CENTRO CULTURAL NICOLÁS SALMERÓN 	45019	45.018,58 €	3	13/07/2015	22/07/2015	940
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE TETUÁN	201500270	106/2014/03257	ACUERDO MARCO DE OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE TETUÁN.	Obras	Abierto			Pluralidad de criterios	11,73	U.T.E. INSTITUTO DE GESTIÓN SANITARIA, S.A.-OBRASCON HUARTE LAIN, S.A. UTE DEMANIALES TETUÁN	U87183737	23/12/2014	09/01/2015	30	PROYECTO PARA SUSTITUCIÓN DE ACUMULADOR DE AGUA CALIENTE SANITARIA EN LA E.I. TETUÁN VI DEL DISTRITO DE TETUÁN.	3754	3.754,05 €	1,5	10/07/2015	13/07/2015	941
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE TETUÁN	201500270	106/2014/03257	ACUERDO MARCO DE OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE TETUÁN.	Obras	Abierto			Pluralidad de criterios	11,73	U.T.E. INSTITUTO DE GESTIÓN SANITARIA, S.A.-OBRASCON HUARTE LAIN, S.A. UTE DEMANIALES TETUÁN	U87183737	23/12/2014	09/01/2015	31	PROYECTO PARA SUSTITUCIÓN DE CALDERA, SUSTITUCIÓN DE MECANISMOS DE PERSIANAS Y LA REALIZACIÓN DE ACTUACIONES VARIAS DE ALBAÑILERÍA EN LA E.I. CAMPANILLA UBICADA EN LA C/ ÁVILA 4, PERTENECIENTE AL DISTRITO DE TETUÁN.	29446	29.445,63 €	2	10/07/2015	13/07/2015	942
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE FUENCARRAL - EL PARDO	201500625	108/2015/00002	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE FUENCARRAL-EL PARDO. 	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	27/05/2015	01/06/2015	11	CONTRATO DERIVADO Nº 34: OBRAS DE CONSERVACIÓN CONSISTENTES EN PINTURA DE AULAS Y ZONAS COMUNES, SUSTITUCIÓN DE PAVIMENTACIÓN EXTERIOR ZONA ADMINISTRACIÓN, FONTANERÍA, SANEAMIENTO, ASÍ COMO SUBSANACIÓN DE DEFICIENCIAS EN EL CEIP RABINDRANATH TAGORE.	44001	44.001,40 €	1	03/08/2015	04/08/2015	943
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE FUENCARRAL - EL PARDO	201500625	108/2015/00002	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE FUENCARRAL-EL PARDO. 	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	27/05/2015	01/06/2015	12	CONTRATO DERIVADO Nº 33: OBRAS DE ADECUACIÓN Y MEJORA DE LA OFICINA (TAQUILLA) DEL CDM VICENTE DEL BOSQUE.	26836	26.836,28 €	1	27/07/2015	30/07/2015	944
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE FUENCARRAL - EL PARDO	201500625	108/2015/00002	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE FUENCARRAL-EL PARDO. 	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	27/05/2015	01/06/2015	13	CONTRATO DERIVADO Nº 28: OBRAS DE RENOVACIÓN DE CONDUCCIONES DE AGUA SANITARIA EN DUCHAS DE PABELLÓN DEL CDM VICENTE DEL BOSQUE.	6688	6.687,86 €	1	27/07/2015	30/07/2015	945
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE FUENCARRAL - EL PARDO	201500625	108/2015/00002	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE FUENCARRAL-EL PARDO. 	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	27/05/2015	01/06/2015	14	CONTRATO DERIVADO Nº 30: OBRAS DE ACONDICIONAMIENTO EN LA EI LA ROSA DEL AZAFRÁN CONSISTENTES EN LA MEJORA DE VENTILACIÓN DE CÁMARA FRÍGORÍFICA Y DE ESTÉTICA DE FACHADA, ACONDICIONAMIENTO DE PARAMENTOS INTERIORES, SUSTITUCIÓN DE ELEMENTOS DE CALEFACCIÓN, FONTANERÍA Y SANEAMIENTO, ASÍ COMO LA SUBSANACIÓN DE DEFICIENCIAS ELÉCTRICAS.	11060	11.059,56 €	1	30/07/2015	31/07/2015	946
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE FUENCARRAL - EL PARDO	201500625	108/2015/00002	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE FUENCARRAL-EL PARDO. 	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	27/05/2015	01/06/2015	15	CONTRATO DERIVADO Nº 29: OBRAS DE CONSERVACIÓN EN EL CEIP LEOPOLDO CALVO SOTELO, CONSISTENTES EN SANEAMIENTO DE ZONA DE GIMNASIO Y ASEOS DE PATIOS, SUSTITUCIÓN DE PUERTA DE ENTRADA DE ALUMINIO DE EDIFICIO DE INFANTIL, COLGADO DE RADIADORES CAÍDOS, PINTADO DE CERRAJERÍA Y SUBSANACIÓN DE DEFICIENCIAS ELÉCTRICAS.	22623	22.623,01 €	1	30/07/2015	31/07/2015	947
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE FUENCARRAL - EL PARDO	201500625	108/2015/00002	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE FUENCARRAL-EL PARDO. 	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	27/05/2015	01/06/2015	16	CONTRATO DERIVADO Nº 27: OBRAS DE CONSERVACIÓN EN EL C.E.I.P. MIRASIERRA CONSISTENTES EN SUSTITUCIÓN DE LUMINARIAS Y CARPINTERÍA DE ALUMINIO EN EDIFICIO DE PRIMARIA, REVESTIDO ANTIDESLIZANTE DE ESCALERAS INTERIORES, SUBSANACIÓN DE DEFICIENCIAS ELÉCTRICAS, PINTURA Y SUSTITUCIÓN DE ACOMETIDA DE RIEGO.	31403	31.403,00 €	1	30/07/2015	31/07/2015	948
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE FUENCARRAL - EL PARDO	201500625	108/2015/00002	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE FUENCARRAL-EL PARDO. 	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	27/05/2015	01/06/2015	17	CONTRATO DERIVADO Nº 26: OBRAS DE CONSERVACIÓN EN EL C.E.I.P. ALHAMBRA, CONSISTENTES EN CONSERVACIÓN DEL PATIO DE INFANTIL, VALLADO PERIMETRAL, PUERTAS DE PASO Y BAÑOS, SUSTITUCIÓN DE PAPELERAS, SUBSANACIÓN DE DEFICIENCIAS HIGIÉNICO SANITARIAS Y DE LA INSTALACIÓN ELÉCTRICA	38129	38.129,16 €	2	30/07/2015	31/07/2015	949
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE FUENCARRAL - EL PARDO	201500625	108/2015/00002	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE FUENCARRAL-EL PARDO. 	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	27/05/2015	01/06/2015	18	CONTRATO DERIVADO Nº 25: OBRAS DE CONSERVACIÓN EN EL C.E.E. LA QUINTA, CONSISTENTES EN RETEJADO Y AFIANZAMIENTO DE ALEROS DE CUBIERTA, ENFOSCADO Y PINTADO DE HASTIALES Y PETOS, PINTURA EN ZONAS EXTERIORES E INTERIORES, SUSTITUCIÓN DE SOLADO Y ALICATADO DE AULA TALLER Y DE SIRENAS DE ALARMA DE PCI.	49982	49.981,62 €	2	31/07/2015	03/08/2015	950
Agosto	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE FUENCARRAL - EL PARDO	201500625	108/2015/00002	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE FUENCARRAL-EL PARDO. 	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	27/05/2015	01/06/2015	19	CONTRATO DERIVADO Nº 24: OBRAS DE CONSERVACIÓN EN EL C.E.I.P. INFANTA LEONOR CONSISTENTES EN PINTURA, CONSERVACIÓN DE PATIO DE INFANTIL, SUBSANACIÓN DE DEFICIENCIAS HIGIÉNICO SANITARIAS Y DE LA INSTALACIÓN ELÉCTRICA.	9158	9.158,13 €	2	30/07/2015	31/07/2015	951
